time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w
7.27445303,31,855.30538764,704.34363043,811.57893679,704.04088346,0.50277599,0.93829884,0.93718333,0.02907931,0.12297888,-0.02880075,0.99156498
7.40445290,13,248.34792729,540.82982971,203.20635603,540.90857096,0.50275670,0.93828818,0.93719247,0.02902758,0.12298842,-0.02875296,0.99156669
7.40445290,31,855.46928952,704.45414464,811.79098705,704.16572224,0.50275670,0.93828818,0.93719247,0.02902758,0.12298842,-0.02875296,0.99156669
7.74445290,13,248.27872882,540.80222906,203.15910799,540.92916944,0.50270001,0.93820274,0.93702493,0.02990727,0.12332380,-0.02914143,0.99148755
7.74445290,31,855.45522840,704.38354601,811.74797741,704.12189561,0.50270001,0.93820274,0.93702493,0.02990727,0.12332380,-0.02914143,0.99148755
7.80445290,13,248.27703299,540.81493891,203.09797443,540.90289038,0.50270593,0.93822347,0.93699114,0.02982163,0.12338993,-0.02911137,0.99148279
7.80445290,31,855.35959763,704.45152589,811.65171456,704.16354458,0.50270593,0.93822347,0.93699114,0.02982163,0.12338993,-0.02911137,0.99148279
7.87445303,13,248.16118906,540.63878789,202.91137055,540.67791141,0.50269987,0.93818747,0.93702186,0.02996617,0.12328343,-0.02916879,0.99148999
7.87445303,31,855.24850831,704.33618715,811.51898838,704.07089514,0.50269987,0.93818747,0.93702186,0.02996617,0.12328343,-0.02916879,0.99148999
7.94445290,13,248.37203861,540.90139366,203.22608423,540.97233198,0.50268917,0.93822447,0.93699990,0.02981031,0.12337299,-0.02910890,0.99148531
7.94445290,31,855.42711766,704.41304861,811.75156679,704.07106368,0.50268917,0.93822447,0.93699990,0.02981031,0.12337299,-0.02910890,0.99148531
8.00445290,13,248.16462257,540.72073802,203.01329759,540.87432768,0.50269548,0.93821273,0.93698844,0.02996008,0.12326792,-0.02913800,0.99149301
8.00445290,31,855.26379047,704.38576058,811.52123869,704.16311748,0.50269548,0.93821273,0.93698844,0.02996008,0.12326792,-0.02913800,0.99149301
8.34445290,13,248.24774728,540.79387651,203.17675070,540.87432980,0.50279415,0.93825644,0.93683387,0.02965953,0.12363151,-0.02909301,0.99145810
8.34445290,31,855.37070009,704.39160947,811.65504233,704.15571895,0.50279415,0.93825644,0.93683387,0.02965953,0.12363151,-0.02909301,0.99145810
8.41445277,13,248.05107748,540.94816954,202.90139632,541.05643910,0.50278307,0.93824329,0.93684162,0.02969829,0.12358262,-0.02910535,0.99146267
8.41445277,31,855.26294218,704.58152206,811.56277260,704.36544233,0.50278307,0.93824329,0.93684162,0.02969829,0.12358262,-0.02910535,0.99146267
8.47445303,13,248.16670126,540.75656190,202.94781632,540.82002335,0.50282795,0.93823608,0.93681594,0.02966511,0.12364312,-0.02912231,0.99145562
8.47445303,31,855.33424629,704.40314497,811.60352045,704.10561164,0.50282795,0.93823608,0.93681594,0.02966511,0.12364312,-0.02912231,0.99145562
8.61445277,13,248.06326721,540.97947842,202.91569473,541.14873880,0.50281788,0.93822873,0.93682081,0.02969248,0.12361583,-0.02908695,0.99145924
8.61445277,31,855.26023488,704.63572994,811.56449068,704.40294273,0.50281788,0.93822873,0.93682081,0.02969248,0.12361583,-0.02908695,0.99145924
8.74445290,13,248.16162668,540.89842306,203.00012767,540.98112138,0.50280796,0.93820981,0.93682717,0.02973532,0.12367196,-0.02908483,0.99145102
8.74445290,31,855.30658914,704.42467564,811.63443925,704.16888065,0.50280796,0.93820981,0.93682717,0.02973532,0.12367196,-0.02908483,0.99145102
8.81445277,13,248.00205983,541.04634217,202.77923519,541.19085461,0.50275784,0.93821891,0.93685530,0.02969633,0.12364044,-0.02906797,0.99145662
8.81445277,31,855.16050071,704.68939719,811.52701348,704.45215430,0.50275784,0.93821891,0.93685530,0.02969633,0.12364044,-0.02906797,0.99145662
8.88445290,13,248.15040975,540.82744807,203.05984109,540.91526070,0.50275197,0.93820236,0.93688199,0.02971698,0.12359944,-0.02906506,0.99146120
8.88445290,31,855.30988104,704.39944780,811.56001909,704.15337361,0.50275197,0.93820236,0.93688199,0.02971698,0.12359944,-0.02906506,0.99146120
